text_content,image_filename,user_age,past_flags,aggression,repetition,intent,language
hello sir me ne twitter me id sirf app keleye banayee he,none.jpg,0,0,0,0,0,roman_urdu
afridi bhai ab misbah ka record tor kr dekhao........ Yea kr k dekhao.......,none.jpg,0,0,1,0,0,roman_urdu
shahid afridy aur hafeez ki team main jaga he nahi banti phir bhi hamesha in rehte hain team main,none.jpg,0,0,1,0,0,roman_urdu
badi sifaarish h aap dono ki performance na bhi do tabh bhi khelo ge poora saal,none.jpg,0,0,1,0,0,roman_urdu
shahid afridy aur hafeez ki toh team main jaga he banti phr bhi hamesha in rehte hain team main,none.jpg,0,0,1,0,0,roman_urdu
acha waqai kiya PTI kay darnay maay akar ahahahahaha kosish ru boohat ki damki hi,none.jpg,0,0,1,0,0,roman_urdu
jawan bhai aap na burha to hona nai... ab plz retire ho jain,none.jpg,0,0,1,0,0,roman_urdu
yar pakistan jeeet gya amazing,none.jpg,0,0,1,0,0,roman_urdu
lala politics agar pehle nhi ki team me to ab zaror karna. Misbah ne planning se aap ko phsaya ha :/,none.jpg,0,0,1,0,0,roman_urdu
"k lye ap apni prformnc bhe thk kren,ap pe koi bat kre to bht tklif hoti ha",none.jpg,0,0,1,0,0,roman_urdu
ahahahah lalaa nez land walO ki Dil Took Gya. Kingrose team ko hebratnak sekast. K,none.jpg,0,0,1,0,0,roman_urdu
"Lala ODI captain aap he ko awaam dekhna chahti ha, Aur InshaAllah aap he captain ho ge",none.jpg,0,0,1,0,0,roman_urdu
"Oh you would be devastated he performed Tumhara khwab adhora reh gaya , ab yeh dikhawe ke bol na hi bolo to acha hai",none.jpg,0,0,1,0,0,roman_urdu
ye fastest hundred ap ne kesi nhe bnaya sochni wali bat hai yaar,none.jpg,0,0,1,0,0,roman_urdu
congrats pakistan series jeet gaya or Australia ko white wash ker diya sare records tore diye pakistan ke players ne,none.jpg,0,0,0,0,0,roman_urdu
ap apni opinion apny pass rakhy i don't have any intrest in it ok don't tweet me again,none.jpg,0,0,1,0,0,roman_urdu
Shahid bhai aik baat to batai kia ap almost one month ago Gujranwala tableeg kay liye wapda town aye thay plzzzzzz tell me,none.jpg,0,0,0,0,0,roman_urdu
Lala apki following dekhen kahan sir asim bajwa ki personality or kahan hamary enemy India ka amir khan,none.jpg,0,0,1,0,0,roman_urdu
"Lala,ap to aqal waly ho,Indian actors ko twitter par follow mat karen,pride hen ap hamara.",none.jpg,0,0,1,0,0,roman_urdu
Allaah kary k apky dill men meri baat utar jaye.,none.jpg,0,0,1,0,0,roman_urdu
",,Lala Allah pochy ga,,,Dhamaka karny valo ko,,,Pakistan mn hi Esa kiuo hota ha,,",none.jpg,0,0,1,0,0,roman_urdu
"really shahid bhai bhot afsos hwa, bhot ziaada, assa kiun hota hay, in ka akar maksad kia hay, ye kiun assa kerty han",none.jpg,0,0,1,0,0,roman_urdu
Muslim ko ek hona chahye. Utho jagho muslimano!,none.jpg,0,0,0,0,0,roman_urdu
kandho'n pe lashai'n na uthai'n to kya uthy? Hathyar jb uth'ty nai dushman k samny :( :'( feeling cry.,none.jpg,0,0,1,0,0,roman_urdu
kaash aisa ho jay k hum apni safoo ma asteen k sanmpo ko juda ker ker sakien .,none.jpg,0,0,1,0,0,roman_urdu
sir log to akhir apna hi ha maar kar kya milegay in zalimoo ko?????,none.jpg,0,0,1,0,0,roman_urdu
nasir Bai or junaid Bai reply kr dete hy lala ap b kr den na lala,none.jpg,0,0,0,0,0,roman_urdu
ALLAH un sb ko sabr ata frmai. Jw injured hui unhy sehat ata frmai.r jw shaheed hui unhy jannat naseeb frmai. Ameen.,none.jpg,0,0,1,0,0,roman_urdu
Aik dharna en k leah b kowe day apni kursi k leah to bohat dharny keay hain to all political parties,none.jpg,0,0,1,0,0,roman_urdu
"Hussain Tum nahi rahe, Tumhara Ghar nahi raha, Magar tumhare baad, Zalimoo ka Dar nahi raha",none.jpg,0,0,1,0,0,roman_urdu
zraa me der zyat khafa sho pata na lagi chy da hr sa ba kala khatme gi. bs dua koly sho chy khudy amaan ki.,none.jpg,0,0,1,0,0,roman_urdu
aey dusmen ne waten tum mere koom ke jazbon se nahi khail sakte hum zinda koom han i am proud to be a pakistani,none.jpg,0,0,1,0,0,roman_urdu
Lala ap bhi ab kuch karlain khuda ka khof karain,none.jpg,0,0,1,0,0,roman_urdu
ap ne NZ ke against ODIs aur T20s mai fastest century banane hai please wana see u in full boom boom mood Inshallah,none.jpg,0,0,1,0,0,roman_urdu
BT Misbah Misbah hi rahey ga .. Boom boom kabhi ni bn sakta ... :-),none.jpg,0,0,1,0,0,roman_urdu
apnay Shahid bhai ka dil waqai bohot bara hai!,none.jpg,0,0,1,0,0,roman_urdu
Aisa player kahan milayga apko ! Such a team player ! Even he isn't in team :D,none.jpg,0,0,1,0,0,roman_urdu
aj lg rha tha k misbah ni afridi khel rha he,none.jpg,0,0,1,0,0,roman_urdu
misbah ko hua kya tha??ksi.aur ka record toer deta afridi ka he.mila tha kya :(,none.jpg,0,0,1,0,0,roman_urdu
"haha yar misbah ne test cricket me bnayi he fastest century, afridi ka record ODIs me tha wo corey ne tor dia",none.jpg,0,0,1,0,0,roman_urdu
'Daikhain jissay bhi Kaptaan banana hai bus PCB ko chahyay announce kar day' - Shahid Afridi hahha,none.jpg,0,0,0,0,0,roman_urdu
Lala tum bhi kuch karlia karo. Khuda ka khuaf karo yar.,none.jpg,0,0,1,0,0,roman_urdu
shahid bhai ap ka recird tota boht dukh howa but ic k sath yeh b khushy hwi k yeh b aik pakistani ny tora,none.jpg,0,0,1,0,0,roman_urdu
nahi lala aap ka record break nahi hua Misbah ne fastest century ki .. u r the best ... <3,none.jpg,0,0,1,0,0,roman_urdu
kuch seekho ab in se tm to aty hi jaany k liye ho,none.jpg,0,0,1,0,0,roman_urdu
LALA ab aap ko bhi kuch kar k Hai Dikhana.!!!,none.jpg,0,0,1,0,0,roman_urdu
"apko bhi Mubarak. Ab inshALLAH apki century ka wait hai,,, :-) best wishes for u",none.jpg,0,0,1,0,0,roman_urdu
TUM TO 400 MATCH KHELNY K BAD B KHEL KO NI SMJTY MR. TUM JESY KABI INDIA KO WORLD CUP MN NI HARA SKTY,none.jpg,0,0,1,0,0,roman_urdu
INDIA K KHILAF WORLD CUP MN TUM LOGO KI TANGAIN Q KANPTI HN....SHRM HOTI TO 2011 K BAD DOB MRTY..,none.jpg,0,0,1,0,0,roman_urdu
tum logo ny dekhny walon k dil sy cricket ki lagan mita d jo b kr lo u can't be great stupids,none.jpg,0,0,1,0,0,roman_urdu
jitna pakistani cricket ko tum logo ki mafia ny nuqsan dia hy mr.afridi itna kabi ni ho,none.jpg,0,0,1,0,0,roman_urdu
mr.afridi mafiaz can make you ppl play forever .agr professionaly deka jaye to tum logo ko 2011 k bad kikout krna chahye ta,none.jpg,0,0,1,0,0,roman_urdu
Daikhain jissay bhi Kaptaan banana hai bus PCB ko chahyay,none.jpg,0,0,0,0,0,roman_urdu
salam lala lalaaa ap test matches q nhi khelte hero,none.jpg,0,0,1,0,0,roman_urdu
lalaa rest match me mene sb plyrs ko close se dekha kal friday ko apko bht miss kya,none.jpg,0,0,1,0,0,roman_urdu
lala odi me to sits b nhi milti itna rush hota hy or mene apko b live dekhna hy apse milna hy,none.jpg,0,0,1,0,0,roman_urdu
agr lala kal ap test match khelrhay hotay to oro ka mje nhi pta likin apse to pakka mene kisi b trah milne tha,none.jpg,0,0,1,0,0,roman_urdu
lala mje apse milna hy lala mje apka autograph chaiye lalaa me kese milu jb decmbr me ap ayainge?,none.jpg,0,0,1,0,0,roman_urdu
lalaa agr ap b test match khelte or me kal apko b live dekhti to lalaaa wo mera best day hota bt laalaaa mene apko bht miss,none.jpg,0,0,1,0,0,roman_urdu
kash tum b thoda sa hard work kar lete tu aj all time greats main naam hota. lazy insan.,none.jpg,0,0,1,0,0,roman_urdu
ta khalko khwakh yah lala awo ta aro sa score na kae :((,none.jpg,0,0,1,0,0,roman_urdu
che kala goram zar out shi wait kaw che uss ba bating ke awo ra shay awo zae 10; na zyat na ke :(,none.jpg,0,0,1,0,0,roman_urdu
salam lala kaise hain ap..&kaha hain..lala apka phla match kb hy..?lala kbi to rep krdia kry 1week hogye h apse baat ni hui,none.jpg,0,0,1,0,0,roman_urdu
lala ap bht pyaray and sweet hain lala ap achay hain (:,none.jpg,0,0,1,0,0,roman_urdu
Afridi Bahi ap be English Janteee ho ....?,none.jpg,0,0,0,0,0,roman_urdu
Tabdeeli aa gai hai yaro Misbah nae fastest fifty bana de hai yaro,none.jpg,0,0,1,0,0,roman_urdu
"lala, apki english bari achi hogai hai mashAllah :p",none.jpg,0,0,1,0,0,roman_urdu
lala apko pta hy apne mje kal reply ni dya tha :( qk lala me off thi :'( ab lala ap kb ayenge..lala aj ap online nhi ayenge,none.jpg,0,0,1,0,0,roman_urdu
pathan ko jb koi lakarta hai to isi trha jawab deta h.,none.jpg,0,0,1,0,0,roman_urdu
"Shahid bhai meri dua ha ka ap 2015 ka world cup ma 5,6 fast hundreds karian Ameeen :) :) :)",none.jpg,0,0,1,0,0,roman_urdu
kia yonu skhan ke odi main koi replacment hiae ? ager nahi to kyun nahikhelate yonus khan ko,none.jpg,0,0,1,0,0,roman_urdu
lala ap bi aisa he subko hyran krdogai i trust on u,none.jpg,0,0,1,0,0,roman_urdu
"Jab ap Calty ho to.Pakistan ki Eid hoti h.Kiuo k ap superstar ho pak k,Love You 1day mnaya jata ha lala ka",none.jpg,0,0,1,0,0,roman_urdu
"Yes BooMBooM Aoki b Inning Ki zurorat ha,,,Asia Cup vali,,,,Jabb ap match win kaarty ho,,to eid hoti ha",none.jpg,0,0,1,0,0,roman_urdu
"Zabardast Younus Khan, Isay Kehtay Hain Ahsas.e.Zimaidari, Agar Azam Mazboot Ho Tou Insan Kuch Bhi Kar Sakta Hay",none.jpg,0,0,1,0,0,roman_urdu
lalaaaaaaaaaaaaaaaaaa kese hai app plz mje rep krdein mje fikr horahi hai I will pray dat u get well soon,none.jpg,0,0,0,0,0,roman_urdu
slam lala kese hai app ab apki tabiat kesi hai plz jldi se theek jojaye app mje apki fikr horahi hai,none.jpg,0,0,0,0,0,roman_urdu
bt sme p.plz says that younis not able to play in Odi's or any format,none.jpg,0,0,1,0,0,roman_urdu
"plz shahid khan Afridi aap be zaban off karo aur apney baley ko on karo,",none.jpg,0,0,1,0,0,roman_urdu
"My cure Lala ! ubarik bad dainy k to tagray ho likin apni performance to zero hy, Q ??",none.jpg,0,0,1,0,0,roman_urdu
Lala Jst Hmare lye Twitter Pe Aty Hn Nly Apne Fans k lye Tm Haters k lye Nh To lala ko tm loG tweet Na kia kro.,none.jpg,0,0,1,0,0,roman_urdu
Shahid bhai ab aap b thori sharam karo aur perform karna shuru karo,none.jpg,0,0,1,0,0,roman_urdu
ao kna lala younus kch zyada hi ghossa men h,none.jpg,0,0,1,0,0,roman_urdu
lala ta dair bekara shwe yah kasam de aro score na kae lag practice kawi we want to see ur century too.,none.jpg,0,0,1,0,0,roman_urdu
Lala ap b kuch kare ap tu har time 10 se agay nahi ja te :(((,none.jpg,0,0,1,0,0,roman_urdu
Lala test cricket me wapsi ka koi imkaan hai?,none.jpg,0,0,0,0,0,roman_urdu
ap b test crickey khel lo udr dekho maxwell b to khel ra hae .... pliss,none.jpg,0,0,0,0,0,roman_urdu
LALA ap ke bina test match daikhny ka maza hi nahi aata,none.jpg,0,0,1,0,0,roman_urdu
"Bushra Qasim Khan Ap ko yad ni,,Asia cup pak ki Histroy mn likh Gya ha vo indai vala match",none.jpg,0,0,1,0,0,roman_urdu
Bhai tum bhi aisa khel sakte ho na,none.jpg,0,0,0,0,0,roman_urdu
Jab Junaid Ki Baat Hoti Hai Tu Virar Kohli Yad Ata Hai,none.jpg,0,0,0,0,0,roman_urdu
sir aap bhi kabhi aisi job kar liya karo,none.jpg,0,0,0,0,0,roman_urdu
bi ker dia hai younis khan kay meri cricket baqi hai,none.jpg,0,0,0,0,0,roman_urdu
shahid bhai plzzzzzzzzz reply kar dain.. Otherwise i will start crying.. Ap k liye mai ne twitter py account bnaya hai...,none.jpg,0,0,1,0,0,roman_urdu
pehly khud to khelna seekh ly bd mn dousroun ko daad dena :p,none.jpg,0,0,1,0,0,roman_urdu
Lala balla change krlo ab. Chakkay yaad aatay hain aap k bray,none.jpg,0,0,0,0,0,roman_urdu
lala ap ne fun ko kab bulana aur game ko phulana he,none.jpg,0,0,1,0,0,roman_urdu
Haan Afridi bhai Allah Kare AAp b centuriyan banaye. Ameen.,none.jpg,0,0,1,0,0,roman_urdu
aap b kuch kar k dikha do. History bna do thora andaz bdal dalo single b keya kar ball ko dikh k six mara karo. Love u lala,none.jpg,0,0,1,0,0,roman_urdu
gor frmao aap kisy keh ry o,none.jpg,0,0,0,0,0,roman_urdu
. chalo aapko to sma agai na,none.jpg,0,0,0,0,0,roman_urdu
Apki zaban kuch ziada hy nikalti hai. :D,none.jpg,0,0,0,0,0,roman_urdu
Acha... to kia kaho aisa jo apko kisi ne pehlay na kaha ho.,none.jpg,0,0,0,0,0,roman_urdu
kuj v nai bs choty sy dimag py apny zor na dalo dear :p ;),none.jpg,0,0,1,0,0,roman_urdu
so finally afridi k bat pe agree kr gayi ? :D,none.jpg,0,0,1,0,0,roman_urdu
nahi ab Kiya ha sirf un ki ye tweet just phle bht bura lga jab unka bayan aya,none.jpg,0,0,1,0,0,roman_urdu
nah bayan aya kch tha media ne barha charha ke bta dya captaincy jo bh kre usse abh se pta hna chhye ye h kaha th afridi ne :D,none.jpg,0,0,1,0,0,roman_urdu
Han tw ye batany ki zarurat thi nahi coz Misbah 2015 tak announce ho chuka ha Captain,none.jpg,0,0,1,0,0,roman_urdu
to ik match phr afridi ko captain kiun banya? Usne srf reporter ke question ka answer dya misbah ne bh agree kya is bat pe :D,none.jpg,0,0,1,0,0,roman_urdu
to afridi k galti nah th na? :D misbah ne khud kaha meri performance agr next series my achi nah hg to captaincy chor dga :D,none.jpg,0,0,0,0,0,roman_urdu
Misbah ne rest manga tha na,none.jpg,0,0,0,0,0,roman_urdu
inshallah sub theak ho jaye ga ye bhool gay han k kn han shahid khan afridi,none.jpg,0,0,0,0,0,roman_urdu
pyara sweeet Lala fiker mat karo Allah par barosa rakho weeee love U Lala ........,none.jpg,0,0,1,0,0,roman_urdu
"phir usi bewafa pe mrty hain,phr wohi zindgi hamari hai Still supporting Pak Cricket Team :(",none.jpg,0,0,0,0,0,roman_urdu
mai nay match daykhna band kiya huwa hai till hamari team sahi nahi ho jati,none.jpg,0,0,1,0,0,roman_urdu
bawly yeh sahi hi haiiii.. Kharab tou yeh 1999 ka world cup final mein hui thee..,none.jpg,0,0,0,0,0,roman_urdu
ala leave them tension Mt lo AP ye TV walay hotay he hii islye he choro lala ap inhe :) khush raho :),none.jpg,0,0,1,0,0,roman_urdu
lala ap dosron ki baten mat suniye!,none.jpg,0,0,1,0,0,roman_urdu
"Qadam bharao Misbah, hum tumharey saath hain!",none.jpg,0,0,1,0,0,roman_urdu
Dil main na lo. Main bhi Lala ki fan houn. Main tou unki baat se agree kr rhi thi.,none.jpg,0,0,1,0,0,roman_urdu
lala ap captaincy bht achi krta ho ap pora match ma full suport krta ho,none.jpg,0,0,1,0,0,roman_urdu
ye media na bht over bnta hai bila waja ap k peche pra hai we know k ap ghlt nhi hm ap k sath hain ap hi humare captain hn,none.jpg,0,0,0,0,0,roman_urdu
Samaj nai aandi banda aap kay sadqay chala jaye ya sheher chor kay Daskay chala jaye,none.jpg,0,0,1,0,0,roman_urdu
PCB ne isko bhi yousaf and younis ki trah side pa kr dena ha,none.jpg,0,0,0,0,0,roman_urdu
"fasad ki jar he ye pcb hai, is situation mien team kia karey",none.jpg,0,0,1,0,0,roman_urdu
Afridi ne bhi apni greediness dekhai ha captain wali baat kr k. Usko control krna cheiye tha,none.jpg,0,0,1,0,0,roman_urdu
PCB jisko marzi captain bnaye. Afridi ko moin khan back kr raha ha.,none.jpg,0,0,0,0,0,roman_urdu
"jo deserving hai us ko banayen, pichle ec mien bhi yehi chaos tha or lala semis tak le k aye lala is the best choice for captaincy",none.jpg,0,0,0,0,0,roman_urdu
asal problem ye ha k agr Afridi captain hua to misbah group ne perform nhi krna.Misbah captin hua to Afridi group ne kch nhi krna,none.jpg,0,0,1,0,0,roman_urdu
media kch b baky hum janty hein afridi hero h to h bs & m hmysha support kru ga krta rhu ga,none.jpg,0,0,1,0,0,roman_urdu
slam lala kese hai ap apny puri series bht achi kheli bs ap tension mt lia krein my full support wid u bs ap batting pr foc,none.jpg,0,0,1,0,0,roman_urdu
Lala media ka to apko pta hai kese masala laga kr news dety hai dnt take tension media is just stupid lala u r best,none.jpg,0,0,0,0,0,roman_urdu
apnay uper khudi lanat behj do..,none.jpg,0,0,1,0,0,roman_urdu
kisi ache insan ko pasand krte hn aur ap misbah ko pasand krte ho cheeeeeeee cheeeeeee.,none.jpg,0,0,1,0,0,roman_urdu
Doob k mar ja. Bak bak koi tum say seekhay,none.jpg,0,0,1,0,0,roman_urdu
SaLaM LaLaaa LaLaaaaaa hoW arE yOuuuUU :) plzZ rePLy laLaa me kbse apke reply ka wait karhiiiiiiii ho kaise ho app :),none.jpg,0,0,1,0,0,roman_urdu
sab sa yda sixes ka record hai 2009 ka worldcup jeetya ap na,none.jpg,0,0,1,0,0,roman_urdu
Humae tu ap sa pyar hai ap na India ko harya mushkil waqt ma ap na Pk ko ah kr jeetya,none.jpg,0,0,0,0,0,roman_urdu
Misbah sa perform nai ho rha tu us ko side pa ho jna chyia hm na Worldcup khlna hai,none.jpg,0,0,1,0,0,roman_urdu
LALA koi kuch bola boom boom ka fans hamesha sth hai,none.jpg,0,0,1,0,0,roman_urdu
Jis din jeet joe us din boom boom or jb har joe tu khta hai is ki koi jga nai bnti ab,none.jpg,0,0,0,0,0,roman_urdu
Media hamesha negative dekhata hai ap ka past kuen nai dekhata,none.jpg,0,0,1,0,0,roman_urdu
Aghar hm 3rd match hara hai tu fight kr ka na ka margin sa,none.jpg,0,0,1,0,0,roman_urdu
Ap ka 7 no hai tu pir ap 100 ya 50 nai bna skta media ko kn,none.jpg,0,0,1,0,0,roman_urdu
Ap Pk ka sirf hero nahi ho pori duniya ap ko janti ha,none.jpg,0,0,0,0,0,roman_urdu
lala apki captany odi me bht zabrdast h lala nxt time insAllah pak t20nodi dono jeete ga..ab rep to krdain akr hmsb ko ):,none.jpg,0,0,1,0,0,roman_urdu
afridi zyada buri nhi kar di AP ki chairman ne AP captain bannay ja Rahay they wo kehtay hain khilain gay k Nahi decide ltr,none.jpg,0,0,1,0,0,roman_urdu
ye media na bht over bnta hai hm apko jante hain or apke sath hain best of luck lala ap hi humare captain hain,none.jpg,0,0,0,0,0,roman_urdu
".Misbah team ka captan ha,,,Ap poory pak k captan ho,,,#BooMBooM <3",none.jpg,0,0,0,0,0,roman_urdu
"Bholna ni.Remember,Lala to ha pakistan ki jaan yar,,Geo na lala vesy bhot sport kiya",none.jpg,0,0,1,0,0,roman_urdu
tu pahly panga q lia tha captancy ka ? ap ki tu team a jga ni bnti,none.jpg,0,0,1,0,0,roman_urdu
new players mein se FAWAD ALAM n SARFARAZ k alava koi deserve nai karta tem mein,none.jpg,0,0,1,0,0,roman_urdu
"Seniors ko nika longay tow unki badwa lagegi hi na,,wat u think U.akmal,A,shahzad n A.shafiq jese players WC jetayengay?",none.jpg,0,0,0,0,0,roman_urdu
haha true shaid bhai par Dil to ap ka bhi karta tha kuptani ka,none.jpg,0,0,0,0,0,roman_urdu
LALA YE LARKI BOHAT ACHI HAI...MERA MATLAB THORI SI,none.jpg,0,0,1,0,0,roman_urdu
TOO LATE NOORI...AB MERI SHADI HOCHUKI HAI,none.jpg,0,0,1,0,0,roman_urdu
Aur tumney invite bhi nahi kiya? :(,none.jpg,0,0,1,0,0,roman_urdu
LALA KO BHI TOU NAI KIYA THA,none.jpg,0,0,1,0,0,roman_urdu
ADOPT KARLIYA LALA NE?,none.jpg,0,0,0,0,0,roman_urdu
inshAllah but worldcup ki tiayari ye he per bas m jeet gy worldcup,none.jpg,0,0,1,0,0,roman_urdu
inshallah vrna mein paka mar jao gi last time b 104 tem ho gaya tha:-(,none.jpg,0,0,1,0,0,roman_urdu
ha yar chalo team ki liye nahi Pakistan ki liye nahi pakistanio ki liye nahi apne ap k liye sahi,none.jpg,0,0,1,0,0,roman_urdu
nai sirf pakistan k lye why we r not understand it was bad luck they r our proud,none.jpg,0,0,1,0,0,roman_urdu
yar har bar hum khaty h chalo choro har bat zahir sy baat h hume gussa nahi aye gy q bhar m jae asy team nahi chiea,none.jpg,0,0,1,0,0,roman_urdu
lala jaaaaan yehi sunna tha apse:') Stay possitive lala,none.jpg,0,0,1,0,0,roman_urdu
bechare par taras araha hai ab.,none.jpg,0,0,1,0,0,roman_urdu
tum jeeto ya haaro suno hamey tum se pyar hai,none.jpg,0,0,1,0,0,roman_urdu
tum jeeto ya haaro suno hamey tum se pyar hai” Like seriously?,none.jpg,0,0,1,0,0,roman_urdu
jeeto ya haro hum tamhary sath many kaha no no,none.jpg,0,0,1,0,0,roman_urdu
to ap ni ho apke btane ki zarorat ni ye Lala k fans k lye hai,none.jpg,0,0,1,0,0,roman_urdu
haar jeet khel ka hissa hai.. But never give up! Izzat aur zillat dene wala sirf aur sirf ALLAH hai..,none.jpg,0,0,0,0,0,roman_urdu
matlab ab kiya bole bnda apki khoobsoorti pr bnda flat ho jaye bss,none.jpg,0,0,1,0,0,roman_urdu
Mtlb jitna beIzat kiya hai ne inho ne such hai apki,none.jpg,0,0,1,0,0,roman_urdu
haan lekin jhooti baaten to nahi krta na,none.jpg,0,0,1,0,0,roman_urdu
"inshallah.,bura Waqat ata hai or challa bhee jata hai just have to keep faith in ourselves and Allah",none.jpg,0,0,0,0,0,roman_urdu
Bura time hai Insha Allah jaldi acha time a jaye ga.,none.jpg,0,0,0,0,0,roman_urdu
384 matches se apka bad patch chal raha hai?,none.jpg,0,0,1,0,0,roman_urdu
lala . Aap n hit buhat khrab kheli thi next time bouncer ko plz mat khelna,none.jpg,0,0,1,0,0,roman_urdu
ap logon sa axhaw tw gali k chote chote bachy khelty hain..!! jaein ja k pehle un sa coaching lein phr khlei ga.,none.jpg,0,0,1,0,0,roman_urdu
geo lala dil jeet liya aap ny yeh baat keh ky Allah ki azmayesh hai ye inshaAllah,none.jpg,0,0,1,0,0,roman_urdu
"Sweet Lala lub you inshallah.,bura Waqat ata hai or challa bhee jata hai",none.jpg,0,0,0,0,0,roman_urdu
"Aap Log Na Fighter Ho aur Na hi Tiger ho.. Qoom ki nazar me fazool k khali Lighter Ho,,",none.jpg,0,0,1,0,0,roman_urdu
anum ka chef achi cricket kehlta hai ,none.jpg,0,0,1,0,0,roman_urdu
tum se bara beghairat besharam aur buzdil insan koi nahi ho sakta. tum Pakistan kay qaumi gandu ho,none.jpg,0,0,1,0,0,roman_urdu
Yeh sab tukka player hyn Jo kismat se runs krty hyn apne talent se nahi,none.jpg,0,0,1,0,0,roman_urdu
jeeta va match har dena yai drama hmari team kb khatam karegi? Yai Tanvir or wahab ko q bar bar iss team mai laya jata ha?,none.jpg,0,0,1,0,0,roman_urdu
"bhad my jwo tum loog jo 1 run b chase ni kr pye ,,, u hve bullshit baating line up.....",none.jpg,0,0,1,0,0,roman_urdu
Shahid bahiiii PLx YESS kaaa bet use keree wooo bht lucky heeee appkeee leaaa:-),none.jpg,0,0,1,0,0,roman_urdu
.Koi Misbah ni Kaptaan.,none.jpg,0,0,1,0,0,roman_urdu
lala tum #AzadiSquare pe ao ya na ao..ye hum fans k apa k mamla hai..,none.jpg,0,0,1,0,0,roman_urdu
Pitch pe to ap ne h dhamal machana hai :),none.jpg,0,0,1,0,0,roman_urdu
"shahid bhai media pr a kr,,itna mooo phatt ban ne ki kia zrort ha ,,apni performance pr concentrate kre",none.jpg,0,0,1,0,0,roman_urdu
jaysay ap k waja se series hary ha,none.jpg,0,0,1,0,0,roman_urdu
lala jazbaati kyu yar captain ap hi ho inshaAllah,none.jpg,0,0,1,0,0,roman_urdu
LALA kia yar pori qom ko mayos kar dia aik match bhi nai jeet skay why? hamara dil tor dia hai ab match dekhnay ko dil nai,none.jpg,0,0,1,0,0,roman_urdu
Aslam o alikum! Bahi jan Allah aap ko humasha khush rakhy aor app sy razi ho(ameen).,none.jpg,0,0,1,0,0,roman_urdu
har jeet game ka hisa ha koi baat nai next time Insha Allah.,none.jpg,0,0,0,0,0,roman_urdu
Please lala aap log kuch karo & jaldi win kerna shuru karo. Humari duaen aap logo k sath hain.,none.jpg,0,0,1,0,0,roman_urdu
lala Go nawaz Go kar do ab phir jeetey ga hum ya nawaz humai jeetne nahi dyta,none.jpg,0,0,0,0,0,roman_urdu
shame on u afridi ek taraf tableegh kartay ho aur dosri taraf jhoot boltay ho sharam nahi ayi tujhe,none.jpg,0,0,1,0,0,roman_urdu
Lala apko b bht bht eid mubarak apki or meri ek hi din eid hui hai (:,none.jpg,0,0,1,0,0,roman_urdu
dracola mai bht koshish karhi hu kl jany ki match dekhny ki lekin mushkil lagraha hai dua kar mai chalijau,none.jpg,0,0,1,0,0,roman_urdu
meri Dua Hai k tou Stadium ja. but meri Dua yai b hai k Tou mere Shahzadaaaaa sai nhi Mill Ameen,none.jpg,0,0,0,0,0,roman_urdu
"sanga chal day? Akhtar la day sa agheste di, khan?",none.jpg,0,0,0,0,0,roman_urdu
lala ap ko bhi eid mubarak par pakistan may kal eid hai,none.jpg,0,0,1,0,0,roman_urdu
han yar me to sbko bht miss krti hun specially tume,none.jpg,0,0,1,0,0,roman_urdu
ab me tweeter pe bahut kum aati hu,none.jpg,0,0,0,0,0,roman_urdu
Allah Apko hamesha kamyab kare Apki Purani form Wapas laade Allah,none.jpg,0,0,1,0,0,roman_urdu
"shahid bhai pakistan k liye dua kar rahe hein, ye dua bhi kar lein k Allah imran khan ko kamyaab kare. ameen :')",none.jpg,0,0,1,0,0,roman_urdu
assalam walaikum lala sanga ye ao sta da para deri dawagani koom ALlah di tala ya0 khaista z0ye darki 6 sta shanti bahadur,none.jpg,0,0,1,0,0,roman_urdu
Eid Mubarak And Bakra Eid mubarak lala ...lalaaa apki Eid kesi guzrhi he...plz apni koii selfie to upload krey twitr pr,none.jpg,0,0,1,0,0,roman_urdu
eid Monday KO by lala ne pathan eid manai hy ...khoon to rang last hy,none.jpg,0,0,1,0,0,roman_urdu
younus malik jese players ko nikal k AKMAL family pe bharosa karte ho?,none.jpg,0,0,1,0,0,roman_urdu
"yd rakho misbah is correct team selection is poor,,kaha hai talent akmal ka?",none.jpg,0,0,1,0,0,roman_urdu
khAir mubArak Laala nD apkOo b Eid mUbarak mAy gOd give u Longer Life <3,none.jpg,0,0,1,0,0,roman_urdu
"har bar penchod ind ko copy karte ho,apni strength tow dekho",none.jpg,0,0,1,0,0,roman_urdu
kuch umar akmal n rameez raja k beech chal rha hai kya?,none.jpg,0,0,0,0,0,roman_urdu
yaar kab tak zabani cricket khelo gay??? kabhi performane bhi day do. her baar haar k hi aatay ho..,none.jpg,0,0,1,0,0,roman_urdu
shahid bhai kia hua aj ap kuch naraz lag rahay thay mach main,none.jpg,0,0,1,0,0,roman_urdu
pak cricket team ki performance itni buri q ja rhi ha very sad:-(,none.jpg,0,0,1,0,0,roman_urdu
Shahid bhai Irfan aur Zulfi ne chakka mara aur aapse nahi laga,none.jpg,0,0,1,0,0,roman_urdu
koi bat nai tm jeto ya haro suno humein tum sy pyar hai love u hero,none.jpg,0,0,0,0,0,roman_urdu
apko kahan se Chand nazar aa rahe hain Uncle g?? Eid to Monday ko hai :P :D,none.jpg,0,0,1,0,0,roman_urdu
